date,count,year,month,NAME,state,age_under_5,age_5_9,age_10_19,age_20_29,age_30_39,age_40_49,age_50_59,age_60_69,age_70_79,age_80_84,age_85_plus,total_population,age_60_69_ratio,Month,AvgTemp,MinTemp,MaxTemp,Precip,HeatingDegreeDays,CoolingDegreeDays,age_under_5_ratio,age_5_9_ratio,age_10_19_ratio,age_20_29_ratio,age_30_39_ratio,age_40_49_ratio,age_50_59_ratio,age_70_79_ratio,age_80_84_ratio,age_85_plus_ratio
2020-12-01,104.0,2020,12,,23.0,61923.5,66973.5,150278.5,156550.5,167231.5,159272.5,194670.0,204664.5,133257.0,31550.5,11263.5,1358229.5,0.15068477013641657,"December, 2020",27.2,20.4,34.1,5.33,1082.0,,0.045591337840917165,0.04930941346804792,0.11064293626371685,0.1152607125673533,0.12312462658188472,0.11726479214300677,0.1433262935313951,0.09811081264248789,0.023229137638374076,0.008292781153700461
2021-01-01,130.0,2021,1,Maine,23.0,61034.0,69073.0,149478.0,156639.0,174806.0,158475.0,194658.0,208309.0,139081.0,31632.0,11472.0,1372247.0,0.15180138852553512,"January, 2021",21.4,14.9,28.0,1.89,1240.0,,0.0444774155090155,0.050335690294823016,0.10892936912961004,0.11414781741187993,0.1273866876735748,0.11548576896141875,0.1418534709859085,0.10135274480468895,0.023051243690093693,0.008360010989275255
2021-02-01,107.0,2021,2,Maine,23.0,61034.0,69073.0,149478.0,156639.0,174806.0,158475.0,194658.0,208309.0,139081.0,31632.0,11472.0,1372247.0,0.15180138852553512,"February, 2021",18.5,9.0,28.0,2.9,1198.0,,0.0444774155090155,0.050335690294823016,0.10892936912961004,0.11414781741187993,0.1273866876735748,0.11548576896141875,0.1418534709859085,0.10135274480468895,0.023051243690093693,0.008360010989275255
2021-03-01,141.0,2021,3,Maine,23.0,61034.0,69073.0,149478.0,156639.0,174806.0,158475.0,194658.0,208309.0,139081.0,31632.0,11472.0,1372247.0,0.15180138852553512,"March, 2021",29.4,18.1,40.7,1.98,1013.0,,0.0444774155090155,0.050335690294823016,0.10892936912961004,0.11414781741187993,0.1273866876735748,0.11548576896141875,0.1418534709859085,0.10135274480468895,0.023051243690093693,0.008360010989275255
2021-04-01,149.0,2021,4,Maine,23.0,61034.0,69073.0,149478.0,156639.0,174806.0,158475.0,194658.0,208309.0,139081.0,31632.0,11472.0,1372247.0,0.15180138852553512,"April, 2021",43.2,32.0,54.3,3.24,593.0,,0.0444774155090155,0.050335690294823016,0.10892936912961004,0.11414781741187993,0.1273866876735748,0.11548576896141875,0.1418534709859085,0.10135274480468895,0.023051243690093693,0.008360010989275255
2021-05-01,184.0,2021,5,Maine,23.0,61034.0,69073.0,149478.0,156639.0,174806.0,158475.0,194658.0,208309.0,139081.0,31632.0,11472.0,1372247.0,0.15180138852553512,"May, 2021",52.4,39.8,64.9,2.74,337.0,,0.0444774155090155,0.050335690294823016,0.10892936912961004,0.11414781741187993,0.1273866876735748,0.11548576896141875,0.1418534709859085,0.10135274480468895,0.023051243690093693,0.008360010989275255
2021-06-01,205.0,2021,6,Maine,23.0,61034.0,69073.0,149478.0,156639.0,174806.0,158475.0,194658.0,208309.0,139081.0,31632.0,11472.0,1372247.0,0.15180138852553512,"June, 2021",64.9,52.8,77.0,2.22,34.0,76.0,0.0444774155090155,0.050335690294823016,0.10892936912961004,0.11414781741187993,0.1273866876735748,0.11548576896141875,0.1418534709859085,0.10135274480468895,0.023051243690093693,0.008360010989275255
2021-07-01,191.0,2021,7,Maine,23.0,61034.0,69073.0,149478.0,156639.0,174806.0,158475.0,194658.0,208309.0,139081.0,31632.0,11472.0,1372247.0,0.15180138852553512,"July, 2021",63.6,53.9,73.4,5.46,57.0,62.0,0.0444774155090155,0.050335690294823016,0.10892936912961004,0.11414781741187993,0.1273866876735748,0.11548576896141875,0.1418534709859085,0.10135274480468895,0.023051243690093693,0.008360010989275255
2021-08-01,155.0,2021,8,Maine,23.0,61034.0,69073.0,149478.0,156639.0,174806.0,158475.0,194658.0,208309.0,139081.0,31632.0,11472.0,1372247.0,0.15180138852553512,"August, 2021",68.2,57.9,78.6,2.66,17.0,149.0,0.0444774155090155,0.050335690294823016,0.10892936912961004,0.11414781741187993,0.1273866876735748,0.11548576896141875,0.1418534709859085,0.10135274480468895,0.023051243690093693,0.008360010989275255
2021-09-01,175.0,2021,9,Maine,23.0,61034.0,69073.0,149478.0,156639.0,174806.0,158475.0,194658.0,208309.0,139081.0,31632.0,11472.0,1372247.0,0.15180138852553512,"September, 2021",59.0,48.9,69.1,6.46,135.0,17.0,0.0444774155090155,0.050335690294823016,0.10892936912961004,0.11414781741187993,0.1273866876735748,0.11548576896141875,0.1418534709859085,0.10135274480468895,0.023051243690093693,0.008360010989275255
2021-10-01,162.0,2021,10,Maine,23.0,61034.0,69073.0,149478.0,156639.0,174806.0,158475.0,194658.0,208309.0,139081.0,31632.0,11472.0,1372247.0,0.15180138852553512,"October, 2021",50.2,41.3,59.1,3.78,400.0,,0.0444774155090155,0.050335690294823016,0.10892936912961004,0.11414781741187993,0.1273866876735748,0.11548576896141875,0.1418534709859085,0.10135274480468895,0.023051243690093693,0.008360010989275255
2021-11-01,168.0,2021,11,Maine,23.0,61034.0,69073.0,149478.0,156639.0,174806.0,158475.0,194658.0,208309.0,139081.0,31632.0,11472.0,1372247.0,0.15180138852553512,"November, 2021",35.3,27.0,43.6,3.28,810.0,,0.0444774155090155,0.050335690294823016,0.10892936912961004,0.11414781741187993,0.1273866876735748,0.11548576896141875,0.1418534709859085,0.10135274480468895,0.023051243690093693,0.008360010989275255
2021-12-01,151.0,2021,12,Maine,23.0,61034.0,69073.0,149478.0,156639.0,174806.0,158475.0,194658.0,208309.0,139081.0,31632.0,11472.0,1372247.0,0.15180138852553512,"December, 2021",24.4,16.4,32.4,3.15,1144.0,,0.0444774155090155,0.050335690294823016,0.10892936912961004,0.11414781741187993,0.1273866876735748,0.11548576896141875,0.1418534709859085,0.10135274480468895,0.023051243690093693,0.008360010989275255
2022-01-01,72.0,2022,1,Maine,23.0,61018.0,69458.0,144970.0,159207.0,175007.0,160086.0,192173.0,212846.0,141410.0,36126.0,12164.0,1385340.0,0.15364170528534513,"January, 2022",10.8,-0.3,21.9,2.42,1533.0,,0.04404550507456653,0.050137872291278675,0.10464579092497149,0.11492269045865997,0.12632783287857133,0.11555719173632466,0.13871901482668514,0.10207602465820664,0.02607735285200745,0.008780515974417832
2022-02-01,117.0,2022,2,Maine,23.0,61018.0,69458.0,144970.0,159207.0,175007.0,160086.0,192173.0,212846.0,141410.0,36126.0,12164.0,1385340.0,0.15364170528534513,"February, 2022",19.2,8.0,30.5,3.82,1162.0,,0.04404550507456653,0.050137872291278675,0.10464579092497149,0.11492269045865997,0.12632783287857133,0.11555719173632466,0.13871901482668514,0.10207602465820664,0.02607735285200745,0.008780515974417832
2022-03-01,135.0,2022,3,Maine,23.0,61018.0,69458.0,144970.0,159207.0,175007.0,160086.0,192173.0,212846.0,141410.0,36126.0,12164.0,1385340.0,0.15364170528534513,"March, 2022",29.0,19.8,38.2,3.33,1010.0,,0.04404550507456653,0.050137872291278675,0.10464579092497149,0.11492269045865997,0.12632783287857133,0.11555719173632466,0.13871901482668514,0.10207602465820664,0.02607735285200745,0.008780515974417832
2022-04-01,139.0,2022,4,Maine,23.0,61018.0,69458.0,144970.0,159207.0,175007.0,160086.0,192173.0,212846.0,141410.0,36126.0,12164.0,1385340.0,0.15364170528534513,"April, 2022",40.6,30.9,50.2,4.46,657.0,,0.04404550507456653,0.050137872291278675,0.10464579092497149,0.11492269045865997,0.12632783287857133,0.11555719173632466,0.13871901482668514,0.10207602465820664,0.02607735285200745,0.008780515974417832
2022-05-01,199.0,2022,5,Maine,23.0,61018.0,69458.0,144970.0,159207.0,175007.0,160086.0,192173.0,212846.0,141410.0,36126.0,12164.0,1385340.0,0.15364170528534513,"May, 2022",54.4,41.0,67.7,2.82,295.0,2.0,0.04404550507456653,0.050137872291278675,0.10464579092497149,0.11492269045865997,0.12632783287857133,0.11555719173632466,0.13871901482668514,0.10207602465820664,0.02607735285200745,0.008780515974417832
2022-06-01,188.0,2022,6,Maine,23.0,61018.0,69458.0,144970.0,159207.0,175007.0,160086.0,192173.0,212846.0,141410.0,36126.0,12164.0,1385340.0,0.15364170528534513,"June, 2022",60.1,48.6,71.5,3.27,125.0,12.0,0.04404550507456653,0.050137872291278675,0.10464579092497149,0.11492269045865997,0.12632783287857133,0.11555719173632466,0.13871901482668514,0.10207602465820664,0.02607735285200745,0.008780515974417832
2022-07-01,233.0,2022,7,Maine,23.0,61018.0,69458.0,144970.0,159207.0,175007.0,160086.0,192173.0,212846.0,141410.0,36126.0,12164.0,1385340.0,0.15364170528534513,"July, 2022",67.7,55.4,80.0,4.48,12.0,160.0,0.04404550507456653,0.050137872291278675,0.10464579092497149,0.11492269045865997,0.12632783287857133,0.11555719173632466,0.13871901482668514,0.10207602465820664,0.02607735285200745,0.008780515974417832
2022-08-01,178.0,2022,8,Maine,23.0,61018.0,69458.0,144970.0,159207.0,175007.0,160086.0,192173.0,212846.0,141410.0,36126.0,12164.0,1385340.0,0.15364170528534513,"August, 2022",67.2,57.0,77.4,4.95,18.0,150.0,0.04404550507456653,0.050137872291278675,0.10464579092497149,0.11492269045865997,0.12632783287857133,0.11555719173632466,0.13871901482668514,0.10207602465820664,0.02607735285200745,0.008780515974417832
2022-09-01,181.0,2022,9,Maine,23.0,61018.0,69458.0,144970.0,159207.0,175007.0,160086.0,192173.0,212846.0,141410.0,36126.0,12164.0,1385340.0,0.15364170528534513,"September, 2022",57.1,47.1,67.1,4.62,188.0,7.0,0.04404550507456653,0.050137872291278675,0.10464579092497149,0.11492269045865997,0.12632783287857133,0.11555719173632466,0.13871901482668514,0.10207602465820664,0.02607735285200745,0.008780515974417832
2022-10-01,168.0,2022,10,Maine,23.0,61018.0,69458.0,144970.0,159207.0,175007.0,160086.0,192173.0,212846.0,141410.0,36126.0,12164.0,1385340.0,0.15364170528534513,"October, 2022",49.1,37.6,60.7,5.72,443.0,,0.04404550507456653,0.050137872291278675,0.10464579092497149,0.11492269045865997,0.12632783287857133,0.11555719173632466,0.13871901482668514,0.10207602465820664,0.02607735285200745,0.008780515974417832
2022-11-01,188.0,2022,11,Maine,23.0,61018.0,69458.0,144970.0,159207.0,175007.0,160086.0,192173.0,212846.0,141410.0,36126.0,12164.0,1385340.0,0.15364170528534513,"November, 2022",37.4,28.4,46.4,4.52,739.0,,0.04404550507456653,0.050137872291278675,0.10464579092497149,0.11492269045865997,0.12632783287857133,0.11555719173632466,0.13871901482668514,0.10207602465820664,0.02607735285200745,0.008780515974417832
2022-12-01,171.0,2022,12,Maine,23.0,61018.0,69458.0,144970.0,159207.0,175007.0,160086.0,192173.0,212846.0,141410.0,36126.0,12164.0,1385340.0,0.15364170528534513,"December, 2022",27.6,20.6,34.5,5.53,1072.0,,0.04404550507456653,0.050137872291278675,0.10464579092497149,0.11492269045865997,0.12632783287857133,0.11555719173632466,0.13871901482668514,0.10207602465820664,0.02607735285200745,0.008780515974417832
2023-01-01,126.0,2023,1,Maine,23.0,59898.0,66379.0,152578.0,157211.0,173981.0,167172.0,186190.0,216104.0,146656.0,39057.0,12528.0,1395722.0,0.1548331257943917,"January, 2023",24.1,16.9,31.5,5.42,1134.0,,0.04291542298537961,0.047558897832089775,0.10931833130093242,0.1126377602416527,0.12465304695347641,0.11977456828795419,0.1334004909287093,0.10507536601128305,0.027983366315068474,0.008975999518528762
2023-02-01,137.0,2023,2,Maine,23.0,59898.0,66379.0,152578.0,157211.0,173981.0,167172.0,186190.0,216104.0,146656.0,39057.0,12528.0,1395722.0,0.1548331257943917,"February, 2023",18.2,7.3,29.0,1.68,1182.0,,0.04291542298537961,0.047558897832089775,0.10931833130093242,0.1126377602416527,0.12465304695347641,0.11977456828795419,0.1334004909287093,0.10507536601128305,0.027983366315068474,0.008975999518528762
2023-03-01,161.0,2023,3,Maine,23.0,59898.0,66379.0,152578.0,157211.0,173981.0,167172.0,186190.0,216104.0,146656.0,39057.0,12528.0,1395722.0,0.1548331257943917,"March, 2023",30.2,21.4,39.0,2.29,987.0,,0.04291542298537961,0.047558897832089775,0.10931833130093242,0.1126377602416527,0.12465304695347641,0.11977456828795419,0.1334004909287093,0.10507536601128305,0.027983366315068474,0.008975999518528762
2023-04-01,150.0,2023,4,Maine,23.0,59898.0,66379.0,152578.0,157211.0,173981.0,167172.0,186190.0,216104.0,146656.0,39057.0,12528.0,1395722.0,0.1548331257943917,"April, 2023",41.7,31.2,52.2,2.5,636.0,,0.04291542298537961,0.047558897832089775,0.10931833130093242,0.1126377602416527,0.12465304695347641,0.11977456828795419,0.1334004909287093,0.10507536601128305,0.027983366315068474,0.008975999518528762
2023-05-01,185.0,2023,5,Maine,23.0,59898.0,66379.0,152578.0,157211.0,173981.0,167172.0,186190.0,216104.0,146656.0,39057.0,12528.0,1395722.0,0.1548331257943917,"May, 2023",51.3,38.1,64.4,4.1,371.0,,0.04291542298537961,0.047558897832089775,0.10931833130093242,0.1126377602416527,0.12465304695347641,0.11977456828795419,0.1334004909287093,0.10507536601128305,0.027983366315068474,0.008975999518528762
2023-06-01,134.0,2023,6,Maine,23.0,59898.0,66379.0,152578.0,157211.0,173981.0,167172.0,186190.0,216104.0,146656.0,39057.0,12528.0,1395722.0,0.1548331257943917,"June, 2023",59.9,50.6,69.1,6.43,147.0,8.0,0.04291542298537961,0.047558897832089775,0.10931833130093242,0.1126377602416527,0.12465304695347641,0.11977456828795419,0.1334004909287093,0.10507536601128305,0.027983366315068474,0.008975999518528762
2023-07-01,156.0,2023,7,Maine,23.0,59898.0,66379.0,152578.0,157211.0,173981.0,167172.0,186190.0,216104.0,146656.0,39057.0,12528.0,1395722.0,0.1548331257943917,"July, 2023",69.9,60.5,79.4,5.49,7.0,183.0,0.04291542298537961,0.047558897832089775,0.10931833130093242,0.1126377602416527,0.12465304695347641,0.11977456828795419,0.1334004909287093,0.10507536601128305,0.027983366315068474,0.008975999518528762
2023-08-01,183.0,2023,8,Maine,23.0,59898.0,66379.0,152578.0,157211.0,173981.0,167172.0,186190.0,216104.0,146656.0,39057.0,12528.0,1395722.0,0.1548331257943917,"August, 2023",63.4,54.1,72.7,6.78,62.0,70.0,0.04291542298537961,0.047558897832089775,0.10931833130093242,0.1126377602416527,0.12465304695347641,0.11977456828795419,0.1334004909287093,0.10507536601128305,0.027983366315068474,0.008975999518528762
2023-09-01,186.0,2023,9,Maine,23.0,59898.0,66379.0,152578.0,157211.0,173981.0,167172.0,186190.0,216104.0,146656.0,39057.0,12528.0,1395722.0,0.1548331257943917,"September, 2023",60.8,50.5,71.1,5.05,106.0,28.0,0.04291542298537961,0.047558897832089775,0.10931833130093242,0.1126377602416527,0.12465304695347641,0.11977456828795419,0.1334004909287093,0.10507536601128305,0.027983366315068474,0.008975999518528762
2023-10-01,166.0,2023,10,Maine,23.0,59898.0,66379.0,152578.0,157211.0,173981.0,167172.0,186190.0,216104.0,146656.0,39057.0,12528.0,1395722.0,0.1548331257943917,"October, 2023",51.6,43.2,59.9,5.14,359.0,,0.04291542298537961,0.047558897832089775,0.10931833130093242,0.1126377602416527,0.12465304695347641,0.11977456828795419,0.1334004909287093,0.10507536601128305,0.027983366315068474,0.008975999518528762
2023-11-01,203.0,2023,11,Maine,23.0,59898.0,66379.0,152578.0,157211.0,173981.0,167172.0,186190.0,216104.0,146656.0,39057.0,12528.0,1395722.0,0.1548331257943917,"November, 2023",31.7,23.6,39.7,2.54,920.0,,0.04291542298537961,0.047558897832089775,0.10931833130093242,0.1126377602416527,0.12465304695347641,0.11977456828795419,0.1334004909287093,0.10507536601128305,0.027983366315068474,0.008975999518528762
2023-12-01,171.0,2023,12,Maine,23.0,59898.0,66379.0,152578.0,157211.0,173981.0,167172.0,186190.0,216104.0,146656.0,39057.0,12528.0,1395722.0,0.1548331257943917,"December, 2023",28.9,21.4,36.1,6.63,1027.0,,0.04291542298537961,0.047558897832089775,0.10931833130093242,0.1126377602416527,0.12465304695347641,0.11977456828795419,0.1334004909287093,0.10507536601128305,0.027983366315068474,0.008975999518528762
2024-01-01,,2024,1,Maine,23.0,58509.0,72063.0,148666.0,156709.0,179032.0,167105.0,180591.0,213995.0,157351.0,39071.0,12827.0,1405012.0,0.15230830768705178,"January, 2024",20.3,12.5,28.0,3.65,1267.0,,0.04164306069983744,0.05128995339541584,0.10581119591861138,0.1115357021861735,0.12742382271468145,0.11893492724617298,0.12853342177860402,0.11199263778530005,0.027808303416625622,0.009129459392517645
2024-02-01,,2024,2,Maine,23.0,58509.0,72063.0,148666.0,156709.0,179032.0,167105.0,180591.0,213995.0,157351.0,39071.0,12827.0,1405012.0,0.15230830768705178,"February, 2024",23.8,13.8,33.8,1.15,1064.0,,0.04164306069983744,0.05128995339541584,0.10581119591861138,0.1115357021861735,0.12742382271468145,0.11893492724617298,0.12853342177860402,0.11199263778530005,0.027808303416625622,0.009129459392517645
2024-03-01,,2024,3,Maine,23.0,58509.0,72063.0,148666.0,156709.0,179032.0,167105.0,180591.0,213995.0,157351.0,39071.0,12827.0,1405012.0,0.15230830768705178,"March, 2024",32.4,24.4,40.3,7.74,928.0,,0.04164306069983744,0.05128995339541584,0.10581119591861138,0.1115357021861735,0.12742382271468145,0.11893492724617298,0.12853342177860402,0.11199263778530005,0.027808303416625622,0.009129459392517645
2024-04-01,,2024,4,Maine,23.0,58509.0,72063.0,148666.0,156709.0,179032.0,167105.0,180591.0,213995.0,157351.0,39071.0,12827.0,1405012.0,0.15230830768705178,"April, 2024",40.8,30.2,51.4,2.91,669.0,,0.04164306069983744,0.05128995339541584,0.10581119591861138,0.1115357021861735,0.12742382271468145,0.11893492724617298,0.12853342177860402,0.11199263778530005,0.027808303416625622,0.009129459392517645
2024-05-01,,2024,5,Maine,23.0,58509.0,72063.0,148666.0,156709.0,179032.0,167105.0,180591.0,213995.0,157351.0,39071.0,12827.0,1405012.0,0.15230830768705178,"May, 2024",55.2,44.0,66.4,2.98,282.0,3.0,0.04164306069983744,0.05128995339541584,0.10581119591861138,0.1115357021861735,0.12742382271468145,0.11893492724617298,0.12853342177860402,0.11199263778530005,0.027808303416625622,0.009129459392517645
2024-06-01,,2024,6,Maine,23.0,58509.0,72063.0,148666.0,156709.0,179032.0,167105.0,180591.0,213995.0,157351.0,39071.0,12827.0,1405012.0,0.15230830768705178,"June, 2024",63.9,52.6,75.2,4.44,54.0,52.0,0.04164306069983744,0.05128995339541584,0.10581119591861138,0.1115357021861735,0.12742382271468145,0.11893492724617298,0.12853342177860402,0.11199263778530005,0.027808303416625622,0.009129459392517645
2024-07-01,,2024,7,Maine,23.0,58509.0,72063.0,148666.0,156709.0,179032.0,167105.0,180591.0,213995.0,157351.0,39071.0,12827.0,1405012.0,0.15230830768705178,"July, 2024",69.6,59.1,80.1,4.76,5.0,188.0,0.04164306069983744,0.05128995339541584,0.10581119591861138,0.1115357021861735,0.12742382271468145,0.11893492724617298,0.12853342177860402,0.11199263778530005,0.027808303416625622,0.009129459392517645
2024-08-01,,2024,8,Maine,23.0,58509.0,72063.0,148666.0,156709.0,179032.0,167105.0,180591.0,213995.0,157351.0,39071.0,12827.0,1405012.0,0.15230830768705178,"August, 2024",65.6,55.6,75.6,4.41,38.0,98.0,0.04164306069983744,0.05128995339541584,0.10581119591861138,0.1115357021861735,0.12742382271468145,0.11893492724617298,0.12853342177860402,0.11199263778530005,0.027808303416625622,0.009129459392517645
2024-09-01,,2024,9,Maine,23.0,58509.0,72063.0,148666.0,156709.0,179032.0,167105.0,180591.0,213995.0,157351.0,39071.0,12827.0,1405012.0,0.15230830768705178,"September, 2024",59.2,47.8,70.5,1.55,147.0,14.0,0.04164306069983744,0.05128995339541584,0.10581119591861138,0.1115357021861735,0.12742382271468145,0.11893492724617298,0.12853342177860402,0.11199263778530005,0.027808303416625622,0.009129459392517645
2024-10-01,,2024,10,Maine,23.0,58509.0,72063.0,148666.0,156709.0,179032.0,167105.0,180591.0,213995.0,157351.0,39071.0,12827.0,1405012.0,0.15230830768705178,"October, 2024",47.6,37.6,57.7,1.81,484.0,,0.04164306069983744,0.05128995339541584,0.10581119591861138,0.1115357021861735,0.12742382271468145,0.11893492724617298,0.12853342177860402,0.11199263778530005,0.027808303416625622,0.009129459392517645
2024-11-01,,2024,11,Maine,23.0,58509.0,72063.0,148666.0,156709.0,179032.0,167105.0,180591.0,213995.0,157351.0,39071.0,12827.0,1405012.0,0.15230830768705178,"November, 2024",38.7,31.3,46.1,2.65,718.0,,0.04164306069983744,0.05128995339541584,0.10581119591861138,0.1115357021861735,0.12742382271468145,0.11893492724617298,0.12853342177860402,0.11199263778530005,0.027808303416625622,0.009129459392517645
2024-12-01,,2024,12,Maine,23.0,58509.0,72063.0,148666.0,156709.0,179032.0,167105.0,180591.0,213995.0,157351.0,39071.0,12827.0,1405012.0,0.15230830768705178,"December, 2024",22.9,14.5,31.3,4.86,1208.0,,0.04164306069983744,0.05128995339541584,0.10581119591861138,0.1115357021861735,0.12742382271468145,0.11893492724617298,0.12853342177860402,0.11199263778530005,0.027808303416625622,0.009129459392517645
